0	0	0	100	0	0	0	1
112	6.962343	-3.670134	94.783775	0	0	0.99913515	0.041580682
391	30.598789	-20.764135	68.428482	0	0	0	1
361	14.975832	-21.310219	74.822144	0	0	0.99913515	0.041580682
304	-9.66471	-41.95026	81.327019	0	0	0	1
131	-6.457975	-21.092747	50.565506	0	0	0.99913515	0.041580682
336	-30.004805	-22.704773	39.552307	0	0	0.99913515	0.041580682
373	-56.86298	-115.19194	33.411438	0	0	0	1
111	-59.039814	-84.74926	23.183842	0	0	0	1
190	-80.516937	-101.71173	42.772781	0	0	0	1
300	-107.25829	-60.225468	24.595343	0	0	0.80114363	0.59847213
193	62.558689	-118.77106	-41.500004	0	0	0	1
353	-99.40509	-123.75654	-39.212849	0	0	0.80114363	0.59847213
198	-114.52582	-156.7838	12.178742	0	0	0	1
161	-127.21674	-428.7753	-218.66333	0	0	0	1
357	-330.21082	-478.96414	-406.18738	0	0	0	1
342	-40.487587	-305.88812	-210.18008	0	0	0	1
11	41.082851	-453.62747	-323.29446	0	0	0	1
65	-104.69698	-264.35553	-193.04184	0	0	0	1
155	-216.1443	-360.31928	-293.57461	0	0	0.50484609	0.86320938
215	-84.64222	-123.592	-114.49784	0	0	0	1
337	-163.53513	-315.87488	-236.79826	0	0	0	1
354	-120.13655	-181.88235	-97.795723	0	0	0.66627604	0.74570519
348	-122.42104	-227.45103	-115.26778	0	0	0.80114363	0.59847213
55	-137.31709	-228.11574	-158.83272	0	0	0	1
178	-47.348179	-136.31572	-69.179947	0	0	0	1
44	-97.74691	-297.69217	-202.19867	0	0	0	1
64	-442.07239	-454.57944	-452.14792	0	0	0	1
294	-72.051712	-124.28474	-58.306587	0	0	0	1
103	50.589436	-242.74683	-167.85774	0	0	0	1
307	-97.628372	-405.44647	-100.90256	0	0	0.90407214	0.42737988
135	-101.75719	-461.89157	-83.147598	0	0	0	1
85	-125.35713	-177.9362	76.196663	0	0	0.90407214	0.42737988
124	-189.70303	-227.85867	252.63386	0	0	0	1
274	13.117904	-271.99625	260.33075	0	0	0.97095818	0.23924928
367	-32.849644	-129.24116	104.13813	0	0	0	1
283	-66.105721	-227.22829	242.95296	0	0	0.90407214	0.42737988
287	282.2934	-273.28351	352.88641	0	0	0	1
148	259.17447	-166.72073	247.08653	0	0	0.99913515	0.041580682
228	88.216782	-60.117279	61.016216	0	0	0.99913515	0.041580682
384	112.66204	-65.948601	63.650612	0	0	0.99913515	0.041580682
106	84.660439	-30.121418	48.623566	0	0	0.99913515	0.041580682
133	85.122841	-21.455339	39.425808	0	0	0.99913515	0.041580682
2	128.71072	-5.040855	49.534286	0	0	0.99913515	0.041580682
297	113.11863	-3.886888	83.59758	0	0	0.99913515	0.041580682
257	95.878349	-15.680683	112.99072	0	0	0.99913515	0.041580682
289	77.885101	-28.719368	106.05781	0	0	0.99913515	0.041580682
176	48.291241	-23.69109	143.98064	0	0	0.99913515	0.041580682
63	82.198486	-126.45912	272.42068	0	0	0.99913515	0.041580682
267	319.08499	-205.40096	468.42953	0	0	0	1
313	85.489258	-93.265289	244.85384	0	0	0	1
