-3.062813	75.685623	-62.216568	0	0	-0.69670669	0.71735611
-3.034778	75.761986	-62.100395	0	0	-0.69670669	0.71735611
-3.012193	75.543564	-62.099705	0	0	-0.69670669	0.71735611
-3.172072	75.840385	-62.340988	0	0	-0.69670669	0.71735611
-2.920768	75.526718	-62.099705	0	0	-0.69670669	0.71735611
-3.136093	75.938385	-62.191895	0	0	-0.69670669	0.71735611
-2.900294	75.582489	-62.014862	0	0	-0.69670669	0.71735611
-3.037678	75.405251	-61.975918	0	0	-0.69670669	0.71735611
-2.803102	75.362030	-61.975918	0	0	-0.69670669	0.71735611
-2.789742	75.398422	-61.920555	0	0	-0.69670669	0.71735611
-3.065304	75.255318	-61.856674	0	0	-0.76484218	0.64421769
-2.924193	76.049011	-61.661118	0	0	-0.69670669	0.71735611
-3.025006	76.225914	-61.751690	0	0	-0.69670669	0.71735611
-2.790246	75.868881	-61.576698	0	0	-0.69670669	0.71735611
-2.683565	75.184982	-61.856674	0	0	-0.76484218	0.64421769
-2.675340	75.207382	-61.822594	0	0	-0.76484218	0.64421769
-3.093465	75.102486	-61.714012	0	0	-0.69670669	0.71735611
-2.680183	75.684258	-61.483379	0	0	-0.69670669	0.71735611
-3.121237	74.951759	-61.567963	0	0	-0.76484218	0.64421769
-2.566214	75.492615	-61.386448	0	0	-0.76484218	0.64421769
-2.553937	75.003075	-61.714012	0	0	-0.69670669	0.71735611
-4.208121	75.881805	-62.216568	0	0	-0.76484218	0.64421769
-4.230515	75.751068	-62.099705	0	0	-0.76484218	0.64421769
-4.185482	76.013969	-62.340988	0	0	-0.76484218	0.64421769
-3.148037	74.806313	-61.420315	0	0	-0.76484218	0.64421769
-2.445964	75.286125	-61.281361	0	0	-0.69670669	0.71735611
-4.254567	75.610657	-61.975918	0	0	-0.76484218	0.64421769
-2.804904	76.337029	-61.216007	0	0	-0.69670669	0.71735611
-2.905199	76.514427	-61.305649	0	0	-0.69670669	0.71735611
-2.671512	76.156265	-61.132710	0	0	-0.69670669	0.71735611
-2.416903	74.821983	-61.567963	0	0	-0.69670669	0.71735611
-4.280622	75.458549	-61.856674	0	0	-0.76484218	0.64421769
-2.561957	75.971092	-61.040390	0	0	-0.69670669	0.71735611
-4.307199	75.303391	-61.714012	0	0	-0.76484218	0.64421769
-3.175668	74.656349	-61.265598	0	0	-0.76484218	0.64421769
-2.319275	75.077911	-61.176762	0	0	-0.69670669	0.71735611
-2.448438	75.778847	-60.944492	0	0	-0.82533563	0.56464246
-4.333428	75.150269	-61.567963	0	0	-0.76484218	0.64421769
-2.270486	74.644615	-61.420315	0	0	-0.76484218	0.64421769
-2.328781	75.571754	-60.840511	0	0	-0.69670669	0.71735611
-3.202383	74.511360	-61.107281	0	0	-0.76484218	0.64421769
-2.184271	74.870628	-61.074848	0	0	-0.76484218	0.64421769
-4.358769	75.002327	-61.420315	0	0	-0.76484218	0.64421769
-2.202726	75.362930	-60.737053	0	0	-0.69670669	0.71735611
-2.676839	76.625786	-60.765125	0	0	-0.69670669	0.71735611
-2.776601	76.803680	-60.853828	0	0	-0.69670669	0.71735611
-2.544021	76.444412	-60.682961	0	0	-0.69670669	0.71735611
-2.113892	74.460709	-61.265598	0	0	-0.69670669	0.71735611
-4.384910	74.849716	-61.265598	0	0	-0.76484218	0.64421769
-2.434991	76.258682	-60.591648	0	0	-0.69670669	0.71735611
-3.229009	74.366859	-60.940552	0	0	-0.76484218	0.64421769
-2.321940	76.065842	-60.496796	0	0	-0.82533563	0.56464246
-2.039981	74.654465	-60.969437	0	0	-0.69670669	0.71735611
-2.068402	75.155022	-60.636322	0	0	-0.82533563	0.56464246
-3.245328	74.278290	-60.804226	0	0	-0.76484218	0.64421769
-4.410259	74.701729	-61.107281	0	0	-0.76484218	0.64421769
-2.202894	75.858154	-60.393925	0	0	-0.69670669	0.71735611
-1.999672	74.290695	-61.107281	0	0	-0.69670669	0.71735611
-1.927268	74.276413	-61.107281	0	0	-0.69670669	0.71735611
-3.260056	74.198357	-60.662930	0	0	-0.76484218	0.64421769
-2.077493	75.648727	-60.291618	0	0	-0.69670669	0.71735611
-1.924840	74.938202	-60.532166	0	0	-0.69670669	0.71735611
-4.435535	74.554169	-60.940552	0	0	-0.76484218	0.64421769
-1.867477	74.433151	-60.867699	0	0	-0.69670669	0.71735611
-2.027570	74.149284	-60.940552	0	0	-0.69670669	0.71735611
-3.272785	74.129272	-60.516518	0	0	-0.76484218	0.64421769
-1.943870	75.440201	-60.192081	0	0	-0.82533563	0.56464246
-4.451102	74.463295	-60.804226	0	0	-0.76484218	0.64421769
-2.240053	76.972870	-60.427982	0	0	0	1
-2.314283	77.156075	-60.525688	0	0	-0.69670669	0.71735611
-2.162075	76.780426	-60.325348	0	0	0	1
-2.044583	74.063042	-60.804226	0	0	-0.69670669	0.71735611
-2.084209	76.588249	-60.222858	0	0	0	1
-5.432592	76.060959	-62.216568	0	0	-0.76484218	0.64421769
-5.453668	75.927887	-62.099705	0	0	-0.76484218	0.64421769
-5.411354	76.195053	-62.340988	0	0	-0.76484218	0.64421769
-1.753167	74.716141	-60.431850	0	0	-0.69670669	0.71735611
-5.476234	75.785416	-61.975918	0	0	-0.76484218	0.64421769
-1.735883	74.091736	-60.940552	0	0	-0.69670669	0.71735611
-2.003352	76.388695	-60.116432	0	0	0	1
-3.282559	74.076233	-60.366577	0	0	-0.76484218	0.64421769
-5.500664	75.631165	-61.856674	0	0	-0.76484218	0.64421769
-4.465199	74.380989	-60.662930	0	0	-0.76484218	0.64421769
-1.691778	74.207359	-60.763824	0	0	-0.69670669	0.71735611
-2.059882	73.985497	-60.662930	0	0	-0.76484218	0.64421769
-1.801056	75.222725	-60.089188	0	0	-0.69670669	0.71735611
-5.525599	75.473740	-61.714012	0	0	-0.76484218	0.64421769
-1.916498	76.174339	-60.002113	0	0	0	1
-5.550226	75.318253	-61.567963	0	0	-0.76484218	0.64421769
-4.477446	74.309494	-60.516518	0	0	-0.76484218	0.64421769
-3.289757	74.037163	-60.209080	0	0	-0.76484218	0.64421769
-2.073033	73.918839	-60.516518	0	0	-0.76484218	0.64421769
-1.828528	75.957222	-59.886322	0	0	0	1
-1.583922	73.972168	-60.804226	0	0	-0.69670669	0.71735611
-1.578356	74.489601	-60.329426	0	0	-0.69670669	0.71735611
-5.574047	75.167847	-61.420315	0	0	-0.76484218	0.64421769
-1.555898	74.045631	-60.691929	0	0	-0.69670669	0.71735611
-1.630236	74.999931	-59.990303	0	0	-0.69670669	0.71735611
-4.486959	74.253960	-60.366577	0	0	-0.76484218	0.64421769
-3.293288	74.017998	-60.044930	0	0	-0.76484218	0.64421769
-2.083004	73.868294	-60.366577	0	0	-0.76484218	0.64421769
-1.740299	75.739479	-59.770195	0	0	0	1
-5.598630	75.012634	-61.265598	0	0	-0.76484218	0.64421769
-4.494059	74.212509	-60.209080	0	0	-0.76484218	0.64421769
-1.443286	74.327370	-60.258625	0	0	-0.69670669	0.71735611
-3.292735	74.021004	-59.871521	0	0	-0.76484218	0.64421769
-2.090240	73.831612	-60.209080	0	0	-0.76484218	0.64421769
-1.424331	73.860115	-60.662930	0	0	-0.76484218	0.64421769
-5.622538	74.861687	-61.107281	0	0	-0.76484218	0.64421769
-1.414361	73.886246	-60.622978	0	0	-0.76484218	0.64421769
-1.648031	75.511757	-59.648750	0	0	-0.69670669	0.71735611
-4.223256	75.364471	-59.536880	0	0	0	1
-1.456338	74.772659	-59.889332	0	0	-0.69670669	0.71735611
-4.497747	74.190979	-60.044930	0	0	-0.76484218	0.64421769
-3.286961	74.052338	-59.692932	0	0	-0.76484218	0.64421769
-2.093556	73.814804	-60.044930	0	0	-0.76484218	0.64421769
