142.794434	178.387527	-3.147499	0.000000	0.000000	-1.341593
154.948120	54.368935	-11.046930	0.000000	0.000000	3.058407
53.302788	-19.101202	-8.470375	0.000000	0.000000	0.000000
-86.700317	89.549377	5.861015	0.000000	0.000000	0.058407
-39.077770	205.032654	5.861015	0.000000	0.000000	-0.341593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
142.794434	178.387527	-3.147499	0.000000	0.000000	-1.341593
154.948120	54.368935	-11.046930	0.000000	0.000000	3.058407
53.302788	-19.101202	-8.470375	0.000000	0.000000	0.000000
-86.700317	89.549377	5.861015	0.000000	0.000000	0.058407
-39.077770	205.032654	5.861015	0.000000	0.000000	-0.341593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
142.794434	178.387527	-3.147499	0.000000	0.000000	-1.341593
154.948120	54.368935	-11.046930	0.000000	0.000000	3.058407
53.302788	-19.101202	-8.470375	0.000000	0.000000	0.000000
-86.700317	89.549377	5.861015	0.000000	0.000000	0.058407
-39.077770	205.032654	5.861015	0.000000	0.000000	-0.341593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
142.794434	178.387527	-3.147499	0.000000	0.000000	-1.341593
154.948120	54.368935	-11.046930	0.000000	0.000000	3.058407
53.302788	-19.101202	-8.470375	0.000000	0.000000	0.000000
-86.700317	89.549377	5.861015	0.000000	0.000000	0.058407
-39.077770	205.032654	5.861015	0.000000	0.000000	-0.341593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
142.794434	178.387527	-3.147499	0.000000	0.000000	-1.341593
154.948120	54.368935	-11.046930	0.000000	0.000000	3.058407
53.302788	-19.101202	-8.470375	0.000000	0.000000	0.000000
-86.700317	89.549377	5.861015	0.000000	0.000000	0.058407
-39.077770	205.032654	5.861015	0.000000	0.000000	-0.341593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
142.794434	178.387527	-3.147499	0.000000	0.000000	-1.341593
154.948120	54.368935	-11.046930	0.000000	0.000000	3.058407
53.302788	-19.101202	-8.470375	0.000000	0.000000	0.000000
-86.700317	89.549377	5.861015	0.000000	0.000000	0.058407
-39.077770	205.032654	5.861015	0.000000	0.000000	-0.341593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
142.794434	178.387527	-3.147499	0.000000	0.000000	-1.341593
154.948120	54.368935	-11.046930	0.000000	0.000000	3.058407
53.302788	-19.101202	-8.470375	0.000000	0.000000	0.000000
-86.700317	89.549377	5.861015	0.000000	0.000000	0.058407
-39.077770	205.032654	5.861015	0.000000	0.000000	-0.341593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
142.794434	178.387527	-3.147499	0.000000	0.000000	-1.341593
154.948120	54.368935	-11.046930	0.000000	0.000000	3.058407
53.302788	-19.101202	-8.470375	0.000000	0.000000	0.000000
-86.700317	89.549377	5.861015	0.000000	0.000000	0.058407
-39.077770	205.032654	5.861015	0.000000	0.000000	-0.341593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
142.794434	178.387527	-3.147499	0.000000	0.000000	-1.341593
154.948120	54.368935	-11.046930	0.000000	0.000000	3.058407
53.302788	-19.101202	-8.470375	0.000000	0.000000	0.000000
-86.700317	89.549377	5.861015	0.000000	0.000000	0.058407
-39.077770	205.032654	5.861015	0.000000	0.000000	-0.341593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
142.794434	178.387527	-3.147499	0.000000	0.000000	-1.341593
154.948120	54.368935	-11.046930	0.000000	0.000000	3.058407
53.302788	-19.101202	-8.470375	0.000000	0.000000	0.000000
-86.700317	89.549377	5.861015	0.000000	0.000000	0.058407
-39.077770	205.032654	5.861015	0.000000	0.000000	-0.341593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
142.794434	178.387527	-3.147499	0.000000	0.000000	-1.341593
154.948120	54.368935	-11.046930	0.000000	0.000000	3.058407
53.302788	-19.101202	-8.470375	0.000000	0.000000	0.000000
-86.700317	89.549377	5.861015	0.000000	0.000000	0.058407
-39.077770	205.032654	5.861015	0.000000	0.000000	-0.341593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
53.621719	229.871414	5.861015	0.000000	0.000000	-0.741593
142.794434	178.387527	-3.147499	0.000000	0.000000	-1.341593
