-80.276199	-73.074059	19.189268	0	0	0.80114363	0.59847213
-80.191261	-73.097588	19.189268	0	0	0.80114363	0.59847213
-80.204277	-73.144592	19.159258	0	0	0.80114363	0.59847213
-80.176300	-73.073059	19.262804	0	0	0.80114363	0.59847213
-80.395897	-73.091530	19.159258	0	0	0.80114363	0.59847213
-80.067825	-73.082054	19.336756	0	0	0.80114363	0.59847213
-80.022362	-73.117172	19.140165	0	0	0.22720209	0.97384763
-80.016579	-73.054329	19.092091	0	0	0.80114363	0.59847213
-80.049049	-73.114357	19.445839	0	0	0.22720209	0.97384763
-80.049416	-73.151138	19.439495	0	0	0.80114363	0.59847213
-80.045845	-73.298416	19.356367	0	0	0.22720209	0.97384763
-80.677139	-73.058937	19.154165	0	0	0.80114363	0.59847213
-80.676270	-73.080956	19.134710	0	0	0.80114363	0.59847213
-80.049911	-73.343765	19.389860	0	0	0.80114363	0.59847213
-79.970955	-73.116325	19.452673	0	0	0.22720209	0.97384763
-80.682587	-73.053963	19.218479	0	0	0.80114363	0.59847213
-80.671448	-73.072517	19.083282	0	0	0.22720209	0.97384763
-79.999931	-72.879669	18.952013	0	0	0.80114363	0.59847213
-80.048981	-73.370743	19.371433	0	0	0.80114363	0.59847213
-80.688362	-73.058655	19.282427	0	0	0.80114363	0.59847213
-80.664848	-73.009026	19.035276	0	0	0.80114363	0.59847213
-79.993797	-72.853546	18.889471	0	0	0.80114363	0.59847213
-80.698830	-73.088867	19.388947	0	0	0.22720209	0.97384763
-80.699562	-73.123283	19.382565	0	0	0.80114363	0.59847213
-80.697594	-73.264290	19.299278	0	0	0.22720209	0.97384763
-80.055977	-73.429901	19.434431	0	0	0.85688874	0.51550139
-80.702118	-73.306557	19.332726	0	0	0.80114363	0.59847213
-80.067574	-73.250038	19.618587	0	0	0.80114363	0.59847213
-80.701218	-73.325691	19.314274	0	0	0.80114363	0.59847213
-79.989853	-72.790642	18.862419	0	0	0.22720209	0.97384763
-80.646019	-72.834488	18.895390	0	0	0.80114363	0.59847213
-80.708992	-73.385666	19.377207	0	0	0.80114363	0.59847213
-79.784592	-73.157799	19.462671	0	0	0.85688874	0.51550139
-80.639519	-72.807251	18.832878	0	0	0.80114363	0.59847213
-80.718910	-73.220657	19.561550	0	0	0.80114363	0.59847213
-80.634773	-72.744102	18.805895	0	0	0.22720209	0.97384763
-80.079544	-73.521446	19.677427	0	0	0.85688874	0.51550139
-79.554443	-73.264221	19.189268	0	0	0.85688874	0.51550139
-80.733772	-73.478920	19.620100	0	0	0.80114363	0.59847213
-79.566513	-73.310043	19.159258	0	0	0.85688874	0.51550139
-79.547714	-73.238670	19.262804	0	0	0.85688874	0.51550139
-79.542885	-73.220360	19.336756	0	0	0.85688874	0.51550139
-79.965088	-72.670021	18.614124	0	0	0.22720209	0.97384763
-79.684845	-73.259659	19.652082	0	0	0.85688874	0.51550139
-79.545044	-73.228539	19.452673	0	0	0.22720209	0.97384763
-79.543159	-73.221405	19.462671	0	0	0.85688874	0.51550139
-80.608452	-72.622231	18.557734	0	0	0.22720209	0.97384763
-79.955215	-72.614716	18.517235	0	0	0.80114363	0.59847213
-79.561783	-73.292084	19.652082	0	0	0.85688874	0.51550139
-79.372658	-73.145500	19.197044	0	0	0.22720209	0.97384763
-79.367668	-73.083321	19.148903	0	0	0.85688874	0.51550139
-79.393738	-73.316154	19.413439	0	0	0.22720209	0.97384763
-80.597855	-72.565941	18.460903	0	0	0.80114363	0.59847213
-79.353195	-72.908600	19.008633	0	0	0.85688874	0.51550139
-79.397278	-73.364571	19.446985	0	0	0.85688874	0.51550139
-79.396111	-73.399376	19.428591	0	0	0.85688874	0.51550139
-79.347404	-72.883591	18.946064	0	0	0.85688874	0.51550139
-79.402359	-73.457710	19.491653	0	0	0.85688874	0.51550139
-79.344246	-72.820961	18.918943	0	0	0.22720209	0.97384763
-79.286819	-73.317497	19.422792	0	0	0.22720209	0.97384763
-81.326180	-73.021240	19.097290	0	0	0.80114363	0.59847213
-81.325653	-73.044754	19.077810	0	0	0.80114363	0.59847213
-81.331497	-73.014938	19.161610	0	0	0.80114363	0.59847213
